# GPU certification gate manifest — generated by scripts/gpu-cert.sh
# Regenerate with: scripts/gpu-cert.sh --write-manifest
# Columns: file<TAB>test<TAB>class<TAB>reason
crates/nsl-cli/tests/csla_layerwise_gate.rs	csla_parity_fused_lmce_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/csla_layerwise_gate.rs	csla_fused_lmce_streams_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/csla_layerwise_gate.rs	csla_weight_stream_offload_parity_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/csla_layerwise_gate.rs	csla_mpartial_surface_shrinks_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/cuda_graph_gate.rs	cuda_graph_capture_replay_bitexact_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/cuda_graph_gate.rs	cuda_graph_self_heals_on_host_readbacks_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/deferred_free_gpu_gate.rs	deferred_free_matches_eager_bit_exact	gpu	requires a CUDA GPU (2 CSHA training runs)
crates/nsl-cli/tests/dict_local_lifetime_gate.rs	load_safetensors_dict_is_swept_at_exit	gpu	requires CUDA GPU
crates/nsl-cli/tests/dict_local_lifetime_gate.rs	top_level_dict_local_is_swept_at_main_exit	gpu	requires CUDA GPU
crates/nsl-cli/tests/dict_local_lifetime_gate.rs	returned_subscript_read_survives_the_dict_sweep	gpu	requires CUDA GPU
crates/nsl-cli/tests/dict_local_lifetime_gate.rs	alias_vetoed_dict_strands_but_never_double_frees	gpu	requires CUDA GPU
crates/nsl-cli/tests/dict_local_lifetime_gate.rs	subscript_write_vetoes_the_sweep	gpu	requires CUDA GPU
crates/nsl-cli/tests/dict_local_lifetime_gate.rs	param_shadowing_loop_dict_does_not_free_the_callers_tensor	gpu	requires CUDA GPU
crates/nsl-cli/tests/dict_local_lifetime_gate.rs	comprehension_generator_shadowing_vetoes_the_sweep	gpu	requires CUDA GPU
crates/nsl-cli/tests/dict_local_lifetime_gate.rs	lambda_returned_dict_aliases_do_not_double_free	gpu	requires CUDA GPU
crates/nsl-cli/tests/dict_local_lifetime_gate.rs	loop_local_dicts_are_cleared_per_rebind	gpu	requires CUDA GPU
crates/nsl-cli/tests/dispatch_ownership_gate.rs	unallowlisted_dispatch_results_do_not_strand	gpu	requires CUDA GPU
crates/nsl-cli/tests/dispatch_ownership_gate.rs	identity_shaped_dispatch_does_not_steal_bindings	gpu	requires CUDA GPU
crates/nsl-cli/tests/fase_fused_step_gpu_gate.rs	fused_step_matches_interpreted_bit_exact	gpu	requires a CUDA GPU (2 FASE training runs)
crates/nsl-cli/tests/feature_composition_gate.rs	registered_refusals_actually_fire_on_gpu_only_configurations	gpu	requires a CUDA GPU (--weight-stream needs device-resident params)
crates/nsl-cli/tests/fn_lifetime_leak_gate.rs	loop_carried_borrow_seed_does_not_strand_per_iteration	gpu	requires CUDA GPU
crates/nsl-cli/tests/fn_lifetime_leak_gate.rs	naive_sdpa_chain_transients_are_released	gpu	requires CUDA GPU
crates/nsl-cli/tests/fn_lifetime_leak_gate.rs	scalar_returning_fn_sweeps_its_tensor_locals	gpu	requires CUDA GPU
crates/nsl-cli/tests/fn_lifetime_leak_gate.rs	no_grad_inference_is_iteration_independent	gpu	requires CUDA GPU
crates/nsl-cli/tests/fn_lifetime_leak_gate.rs	owning_call_result_argument_is_released	gpu	requires CUDA GPU
crates/nsl-cli/tests/fn_lifetime_leak_gate.rs	disabling_escape_analysis_restores_the_strand	gpu	requires CUDA GPU
crates/nsl-cli/tests/inference_loop_leak_gate.rs	inference_loop_method_call_live_blocks_iteration_independent	gpu	requires CUDA GPU
crates/nsl-cli/tests/inference_loop_leak_gate.rs	inference_loop_method_temp_live_blocks_iteration_independent	gpu	requires CUDA GPU
crates/nsl-cli/tests/inference_loop_leak_gate.rs	inference_loop_borrow_rebind_does_not_free_weights	gpu	requires CUDA GPU
crates/nsl-cli/tests/kernel_profile_timing_gate.rs	profile_kernels_reports_real_durations	gpu	requires CUDA GPU
crates/nsl-cli/tests/long_run_drift_gpu_gate.rs	long_run_ccr_bit_exact_and_no_allocator_drift	gpu	requires CUDA GPU (~5 min: 3 x 48-step runs)
crates/nsl-cli/tests/mem_accounting_gpu_gate.rs	mem_accounting_weights_attribution_and_peak_gate	gpu	requires CUDA GPU
crates/nsl-cli/tests/mse_leak_gate.rs	mse_loss_source_ad_live_blocks_exactly_flat	gpu	requires CUDA GPU
crates/nsl-cli/tests/mse_leak_gate.rs	mse_loss_tape_ad_live_blocks_flat_and_grads_flow	gpu	requires CUDA GPU
crates/nsl-cli/tests/multi_adamw_gate.rs	multi_adamw_gpu_bit_identical_and_fires	gpu	requires CUDA GPU
crates/nsl-cli/tests/multi_adamw_gate.rs	multi_adamw_clip_gpu_bit_identical_and_fires	gpu	requires CUDA GPU
crates/nsl-cli/tests/multi_adamw_gate.rs	batched_phase_a_sumsq_gpu_close_to_per_param	gpu	requires CUDA GPU
crates/nsl-cli/tests/multi_adamw_gate.rs	csla_multi_adamw_gpu_bit_identical_and_fires	gpu	requires CUDA GPU
crates/nsl-cli/tests/multi_adamw_gate.rs	csla_multi_adamw_offload_falls_back_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/muon_batch_gate.rs	batch_ns_tracks_sequential_and_trains	gpu	requires CUDA GPU
crates/nsl-cli/tests/muon_batch_gate.rs	batch_ns_is_bit_deterministic	gpu	requires CUDA GPU
crates/nsl-cli/tests/muon_batch_gate.rs	resident_momentum_bit_identical_to_offload	gpu	requires CUDA GPU
crates/nsl-cli/tests/muon_optimizer_gate.rs	muon_vs_adamw_long_run_gpu_report	gpu	requires CUDA GPU; ~2 min
crates/nsl-cli/tests/muon_optimizer_gate.rs	muon_mixed_gpu_trains_and_differs	gpu	requires CUDA GPU
crates/nsl-cli/tests/muon_p1_gate.rs	fast_primitive_matches_reference_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/muon_p1_gate.rs	csla_muon_bit_exact_vs_baseline_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/muon_state_gate.rs	muon_state_bf16_e2e_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/nested_arg_temporaries_gate.rs	loop_condition_nested_args_compile_and_run	gpu	requires CUDA GPU
crates/nsl-cli/tests/nested_arg_temporaries_gate.rs	nested_builtin_args_do_not_strand_per_call	gpu	requires CUDA GPU
crates/nsl-cli/tests/param_plan_gate.rs	the_plan_names_the_backend_that_actually_took_each_parameter_gpu	gpu	requires CUDA GPU (2 runs of the CSLA FFN fixture)
crates/nsl-cli/tests/param_plan_gate.rs	the_plan_names_the_sharded_backend_under_zero3_gpu	gpu	requires CUDA GPU (sim-gpu collectives, 2 ranks on 1 device)
crates/nsl-cli/tests/param_plan_gate.rs	the_check_reports_once_per_train_block_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/param_plan_gate.rs	the_per_parameter_report_is_opt_in_and_loss_neutral_gpu	gpu	requires CUDA GPU (2 runs)
crates/nsl-cli/tests/param_plan_gate.rs	a_run_with_no_residency_backend_emits_no_check_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/param_plan_gate.rs	a_corrupted_plan_entry_aborts_the_run_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/param_plan_gate.rs	the_same_run_without_fault_injection_succeeds_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/param_plan_gate.rs	two_train_blocks_in_one_process_each_verify_their_own_plan_gpu	gpu	requires CUDA GPU (2 train blocks over 2 models, one process)
crates/nsl-cli/tests/pretrain_loss_decrease_gpu_e2e.rs	pretrain_loss_decreases_on_gpu	gpu	requires CUDA GPU (runs a real training loop)
crates/nsl-cli/tests/pretrain_loss_decrease_gpu_e2e.rs	fase_deferred_matches_plain_adamw_checkpoint	gpu	requires CUDA GPU (runs two real training loops)
crates/nsl-cli/tests/rmsnorm_dx_parity_gate.rs	fused_rmsnorm_gamma_backward_gpu_matches_reference	gpu	requires CUDA GPU
crates/nsl-cli/tests/rmsnorm_residual_fold_gate.rs	residual_fold_bit_exact_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/sampling_device_gate.rs	gpu_inputs_match_cpu_for_each_primitive	gpu	requires CUDA GPU
crates/nsl-cli/tests/sampling_device_gate.rs	stdlib_sampling_chain_runs_on_gpu_logits	gpu	requires CUDA GPU
crates/nsl-cli/tests/sampling_device_gate.rs	gpu_redirect_does_not_strand_per_call	gpu	requires CUDA GPU
crates/nsl-cli/tests/sampling_device_gate.rs	returned_sampling_results_do_not_double_own	gpu	requires CUDA GPU
crates/nsl-cli/tests/sampling_device_gate.rs	topk_dicts_no_longer_strand	gpu	requires CUDA GPU
crates/nsl-cli/tests/sdpa_decorator_free_gpu_backward.rs	decorator_free_sdpa_backward_dispatches_on_gpu	gpu	requires a CUDA-capable GPU
crates/nsl-cli/tests/sr_bf16_gate.rs	srbf16_e2e_deterministic_and_sane_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/sr_bf16_gate.rs	srbf16_tracks_f32_baseline_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/stage_c_packed_parity.rs	packed_fused_matches_decomposed_on_gpu	gpu	requires CUDA GPU (two real training runs)
crates/nsl-cli/tests/stage_c_packed_parity.rs	wggo_reports_fused_consumption_on_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/stream_migration_gpu_gate.rs	compute_stream_matches_legacy_null_stream_bit_exact	gpu	requires a CUDA GPU (2 CSHA training runs)
crates/nsl-cli/tests/stream_ordering_gpu_gate.rs	stream_ordered_matches_eager_bit_exact	gpu	requires CUDA GPU (2 training runs)
crates/nsl-cli/tests/swiglu_fusion_gate.rs	swiglu_fused_backward_gpu_deterministic_and_matches_reference	gpu	requires CUDA GPU
crates/nsl-cli/tests/transient_arena_gpu_gate.rs	arena_report_is_consistent_and_loss_neutral	gpu	requires CUDA GPU (~2 runs of the packed-GQA fixture)
crates/nsl-cli/tests/view_chain_leak_gate.rs	anonymous_view_chain_links_do_not_strand_per_call	gpu	requires CUDA GPU
crates/nsl-cli/tests/view_chain_leak_gate.rs	the_gqa_residual_is_closed_exactly	gpu	requires CUDA GPU
crates/nsl-cli/tests/view_chain_leak_gate.rs	nested_model_composition_and_reassignment_do_not_strand_per_call	gpu	requires CUDA GPU
crates/nsl-cli/tests/view_chain_leak_gate.rs	free_function_chain_links_do_not_strand_per_call	gpu	requires CUDA GPU
crates/nsl-cli/tests/view_chain_leak_gate.rs	unknown_typed_receiver_chains_do_not_strand_per_call	gpu	requires CUDA GPU
crates/nsl-cli/tests/view_chain_leak_gate.rs	view_chain_results_are_numerically_unchanged	gpu	requires CUDA GPU
crates/nsl-cli/tests/weight_decay_groups_gate.rs	fused_multi_launch_partitions_on_weight_decay_gpu	gpu	requires a CUDA GPU
crates/nsl-cli/tests/wgrad_accum_fusion_gate.rs	gpu_identity_reduce_chain_uses_the_fused_gemm	gpu	requires a CUDA GPU
crates/nsl-cli/tests/wgrad_accum_fusion_gate.rs	gpu_fused_wgrad_matches_the_unfused_chain_within_f32_tolerance	gpu	requires a CUDA GPU (2 FASE training runs)
crates/nsl-cli/tests/wrga_adapter_runtime_equivalence.rs	cranelift_and_source_ad_see_same_rewritten_ast	broken	Pre-existing inference-path segfault when adapter synth fields (m.gate_...) are overwritten at top-level after the train block — verified failing at HEAD by both Commit A and Commit B subagents without any option-3 changes to the segfaulting path. The anti-drift intent of this test still has value: if the shared rewrite_stmts_for_model helper were ever forked, Cranelift's and source-AD's AST copies would diverge in a runnable way. Unblock when the top-level synth-field-read / inference-path lowering bug lands as a separate milestone; see the synth-field-read follow-up in project_wrga_b32_measurement.md.
crates/nsl-cli/tests/wrga_b32_per_op_breakdown.rs	b32_per_op_breakdown_prescribed_shape	gpu-inferred	
crates/nsl-cli/tests/wrga_gatedlora_backward_trigger.rs	wrga_b32_trigger_measurement	gpu-inferred	
crates/nsl-cli/tests/wrga_gatedlora_backward_trigger.rs	wrga_b32_trigger_measurement_requires_cuda	cpu-stub	
crates/nsl-cli/tests/wrga_gatedlora_backward_trigger.rs	wrga_b32_fused_trigger_final	gpu-inferred	
crates/nsl-cli/tests/wrga_gatedlora_backward_trigger.rs	wrga_b32_unfused_side_measurement	gpu-inferred	
crates/nsl-cli/tests/ws_arena_gate.rs	arena_bit_exact_ffn_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/ws_arena_gate.rs	arena_bit_exact_packed_gqa_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/ws_asyncwb_gate.rs	asyncwb_bit_exact_ffn_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/ws_asyncwb_gate.rs	asyncwb_bit_exact_packed_gqa_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/ws_asyncwb_gate.rs	asyncwb_plus_prefetch_bit_exact_ffn_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/ws_asyncwb_gate.rs	asyncwb_plus_prefetch_bit_exact_packed_gqa_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/ws_callback_residency_gate.rs	callback_model_read_runs_on_gpu_without_crash	gpu	requires CUDA GPU
crates/nsl-cli/tests/ws_prefetch_gate.rs	prefetch_bit_exact_ffn_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/ws_prefetch_gate.rs	prefetch_bit_exact_packed_gqa_gpu	gpu	requires CUDA GPU
crates/nsl-cli/tests/zero3_gate.rs	zero3_bit_exact_vs_single_rank_gpu	gpu	requires CUDA GPU (sim-gpu collectives, 2 ranks on 1 device)
crates/nsl-cli/tests/zero3_gate.rs	zero3_muon_overlap_and_callback_touch_gpu	gpu	requires CUDA GPU (sim-gpu collectives, 2 ranks on 1 device)
crates/nsl-cli/tests/zero_gpu_collectives_gate.rs	sim_gpu_two_rank_parity_bit_exact	gpu	requires CUDA GPU
crates/nsl-cli/tests/zero_gpu_collectives_gate.rs	sim_gpu_stage2_reduce_scatter_bit_exact	gpu	requires CUDA GPU
crates/nsl-cli/tests/zero_gpu_collectives_gate.rs	sim_gpu_stage2_chunked_subgroups_bit_exact	gpu	requires CUDA GPU
crates/nsl-cli/tests/zero_gpu_collectives_gate.rs	nccl_two_rank_parity_or_documented_refusal	gpu	requires CUDA GPU + nccl-featured build
crates/nsl-cli/tests/zero_grad_accum_gpu_e2e.rs	gpu_grad_accumulation_full_buffer_updates_params	gpu	requires a CUDA-capable GPU
crates/nsl-cli/tests/zero_spmd_gate.rs	zero_stage1_two_rank_parity	multiproc	spawns multiple processes; run explicitly
crates/nsl-cli/tests/zero_spmd_gate.rs	zero_stage1_optim_state_is_sharded	multiproc	spawns multiple processes; run explicitly
crates/nsl-cli/tests/zero_spmd_gate.rs	zero_stage1_rank_aware_dp_parity	multiproc	spawns multiple processes; run explicitly
crates/nsl-cli/tests/zero_spmd_gate.rs	zero_stage2_rank_aware_dp_parity	multiproc	spawns 3 nsl processes; ~2 min. Run: cargo test --test zero_spmd_gate -- --ignored
crates/nsl-cli/tests/zero_spmd_gate.rs	zero_stage2_two_rank_parity_reduce_scatter	multiproc	spawns 3 nsl processes; ~2 min. Run: cargo test --test zero_spmd_gate -- --ignored
crates/nsl-cli/tests/zero_spmd_gate.rs	zero_stage2_chunked_subgroups_parity	multiproc	spawns 3 nsl processes; ~2 min. Run: cargo test --test zero_spmd_gate -- --ignored
crates/nsl-codegen/tests/bitnet_logit_match.rs	end_to_end_logit_match_against_hf_b158_3b	broken	requires fetched HF checkpoint + reference logits binary; run `bash scripts/fetch_bitnet_b158_3b.sh` then `cargo test -p nsl-codegen --test bitnet_logit_match -- --ignored` on Linux
crates/nsl-codegen/tests/bitnet_reference.rs	generate_fixtures	generator	fixture generator — run manually when regenerating after deliberate ref-impl changes
crates/nsl-codegen/tests/cfie_decode_attn_gpu_parity.rs	decode_attn_layer0_slot0_partial_tile_matches_cpu	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_decode_attn_gpu_parity.rs	decode_attn_mid_pool_layer1_slot1_ignores_decoy_regions	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_decode_attn_gpu_parity.rs	decode_attn_seq_len_zero_writes_zeros	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_decode_attn_gpu_parity.rs	decode_attn_full_slot_seq_len_equals_per_slot	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_decode_block_gpu_parity.rs	decode_block_chained_positions_match_cpu_kv_append_chain	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_decode_block_gpu_parity.rs	decode_step_token_sequence_matches_cpu_chain	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_decode_block_gpu_parity.rs	decode_step_pos_mismatch_refuses_minus3_and_rolls_back	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_fused_sample_gpu_parity.rs	fused_sample_greedy_argmax_matches_cpu_exactly	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_fused_sample_gpu_parity.rs	fused_sample_top_k_stochastic_matches_cpu_exactly	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_fused_sample_gpu_parity.rs	fused_sample_top_k_top_p_nucleus_matches_cpu_exactly	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_fused_sample_gpu_parity.rs	fused_sample_grammar_mask_binds_global_and_constrains_tokens	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_generate_gpu_e2e.rs	generate_token_sequence_matches_cpu_reference	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_generate_gpu_e2e.rs	eos_mid_generation_stops_early	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_generate_gpu_e2e.rs	out_cap_smaller_than_generated_clamps_without_overrun	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_generate_gpu_e2e.rs	regenerate_after_reset_and_rebind_reproduces	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_kv_quant_gpu_parity.rs	quant_attn_layer0_int8_register_dequant_matches_cpu	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_kv_quant_gpu_parity.rs	quant_attn_layer1_fp16_mid_pool_ignores_decoy_regions	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_kv_quant_gpu_parity.rs	quant_attn_both_layers_back_to_back_use_their_own_registration	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_serve_binary_gpu_e2e.rs	built_serve_binary_generates_expected_text_on_gpu	gpu	requires CUDA GPU + builds the CLI
crates/nsl-codegen/tests/cfie_speculative_generate_gpu_e2e.rs	lossless_self_speculation_matches_generate_exactly	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_speculative_generate_gpu_e2e.rs	draft_differs_from_target_matches_cpu_mirror_with_rejections	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_speculative_generate_gpu_e2e.rs	speculative_eos_stops_early	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_speculative_generate_gpu_e2e.rs	speculative_capacity_tail_fallback_matches_generate	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_speculative_gpu_parity.rs	spec_verify_tree_mask_layer0_slot0_matches_cpu	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_speculative_gpu_parity.rs	spec_verify_mid_pool_layer1_slot1_ignores_decoy_regions	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_speculative_gpu_parity.rs	spec_verify_seq_len_zero_tree_mask_only_matches_cpu	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_speculative_gpu_parity.rs	spec_reject_profiles_match_cpu_exactly	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_speculative_gpu_parity.rs	spec_reject_seeded_profiles_and_zero_seed_guard_match_cpu_exactly	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_speculative_gpu_parity.rs	spec_reject_k_tokens_edges_match_cpu_exactly	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_weight_binding_gpu_parity.rs	ffi_uploaded_weights_drive_decode_step_matches_cpu_chain	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cfie_weight_binding_gpu_parity.rs	upload_zero_elems_refuses_minus1	gpu	requires CUDA GPU
crates/nsl-codegen/tests/cpdt_precision_fp16_weights_gen.rs	gen_cpdt_precision_fp16_weights	generator	
crates/nsl-codegen/tests/cpkd_fused_kl_ce_numerical.rs	fused_kl_ce_gpu_forward_and_backward_match_reference	gpu-inferred	
crates/nsl-codegen/tests/csha_checkpoint_recompute_gpu.rs	t_recompute_hd64_s512_bq32	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_checkpoint_recompute_gpu.rs	t_recompute_hd64_s2048_bq32	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_checkpoint_recompute_gpu.rs	t_recompute_hd128_s512_bq32	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_checkpoint_recompute_gpu.rs	t_recompute_hd128_s2048_bq32	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_checkpoint_recompute_gpu.rs	t_recompute_hd64_s32_bq32_single_tile_discriminator	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_checkpoint_recompute_gpu.rs	t_recompute_hd64_s512_bq32_halfsplit	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_checkpoint_recompute_gpu.rs	t_recompute_hd64_s32_bq32_halfsplit_single_tile	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_checkpoint_recompute_gpu.rs	t_segmask_recompute_hd32_s32_two_docs	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_checkpoint_recompute_gpu.rs	t_segmask_recompute_hd32_s32_two_docs_halfsplit	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_checkpoint_recompute_gpu.rs	t_segmask_recompute_hd32_s32_four_docs	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_cuda_backward.rs	t6_3_smoke_single_config	gpu-inferred	
crates/nsl-codegen/tests/csha_cuda_backward.rs	t6_3_hd64_block32_dv_probe	gpu-inferred	
crates/nsl-codegen/tests/csha_cuda_backward.rs	t6_3_multitile_seq128	gpu-inferred	
crates/nsl-codegen/tests/csha_cuda_backward.rs	t6_3_multitile_seq128_rope	gpu-inferred	
crates/nsl-codegen/tests/csha_cuda_backward.rs	t6_3_matrix_sweep_numerical	gpu-inferred	
crates/nsl-codegen/tests/csha_cuda_backward.rs	t6_3_matrix_sweep_structural	gpu-inferred	
crates/nsl-codegen/tests/csha_cuda_backward.rs	t6_3_element_dump_diag	gpu-inferred	
crates/nsl-codegen/tests/csha_cuda_launch_classic.rs	classic_4x32x32_nocausal	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_cuda_launch_classic.rs	classic_32x32x32_nocausal	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_cuda_launch_classic.rs	classic_32x32x32_causal	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_cuda_launch_classic.rs	classic_16x16x64_causal	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_cuda_launch_fused.rs	fused_csha_32x32x32_heads4_nocausal	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_cuda_launch_fused.rs	csha_fused_matrix_sweep	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_cuda_launch_fused.rs	t1_forward_output_invariant_under_save_activations_flag	gpu-inferred	
crates/nsl-codegen/tests/csha_cuda_launch_fused.rs	t1_forward_output_invariant_under_save_activations_flag_multitile	gpu-inferred	
crates/nsl-codegen/tests/csha_cuda_launch_fused.rs	t1_forward_output_invariant_under_save_activations_flag_multitile_causal	gpu-inferred	
crates/nsl-codegen/tests/csha_cuda_launch_fused.rs	t1_forward_output_invariant_under_save_activations_flag_multitile_segmented_two_equal	gpu-inferred	
crates/nsl-codegen/tests/csha_cuda_launch_fused.rs	t1_forward_output_invariant_under_save_activations_flag_multitile_segmented_three_unequal	gpu-inferred	
crates/nsl-codegen/tests/csha_cuda_launch_fused.rs	t4_csha_backward_ffi_smoke	gpu-inferred	
crates/nsl-codegen/tests/csha_cycle15_bug1_ablations.rs	a0_base_config_control_causal_rope_q_fused_proj_hd64	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_cycle15_bug1_ablations.rs	a1_rope_q_off_causal_true_fused_proj_true_hd64	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_cycle15_bug1_ablations.rs	a2_causal_off_rope_q_true_fused_proj_true_hd64	gpu	requires CUDA GPU
crates/nsl-codegen/tests/csha_cycle15_bug1_ablations.rs	a3_fused_proj_off_causal_true_rope_q_true_hd64	unclassified	blocked: R13 now refuses n1_p0 at synthesis, so this cannot reach the GPU; it resumes real coverage if the fused-projection SMEM staging is fixed and R13 lifted
crates/nsl-codegen/tests/csha_cycle15_bug1_ablations.rs	a4_hd128_causal_true_rope_q_true_fused_proj_true	gpu	requires CUDA GPU
